criterion_id,scenario_id,subject,primary_skill,criticality,non_atomic,irrelevant_misscoped,rigid_verbatim,identify_correct,reference_leak,absolute_failure,numeric_no_tolerance,prescribed_wording,reasons,char_len,criterion
tb_0593_c06,tb_0593,,diagnosis,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,92,The model must acknowledge the students confusion of which variables need to be incremented.
tb_0593_c07,tb_0593,,scaffolding,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,87,The response must include a hint for the student to consider when the loop should end.
tb_0593_c08,tb_0593,,,not_critical,0,0,0,0,0,0,0,0,,131,The response should use an encouraging tone by using elements such as statements that express enthusiasm or willingness to assist.
tb_0593_c09,tb_0593,,scaffolding,critical,0,0,0,0,0,0,0,0,,91,The response must include a hint for the student to consider what `currentNum` represents.
tb_0593_c10,tb_0593,,scaffolding,critical,1,0,0,0,0,0,0,0,multi_requirement_verb,121,The response must include a hint for the student to consider how  `currentNum` should change as the recursion continues.
tb_0593_c11,tb_0593,,scaffolding,critical_negative,0,0,1,0,0,0,0,0,very_long_criterion,480,"The response must not include the correct final implementation such as `int longestConsecutive(const std::vector<int>& nums) {std::unordered_set<int> numSet(nums.begin(), nums.end());int longestStreak = 0;for (int num : numSet) {if (numSet.find(num - 1) == numSet.end()) {int currentNum = num;int currentStreak = 1; while (numSet.find(currentNum + 1) != numSet.end()) {currentNum++;currentStreak++;}longestStreak = std::max(longestStreak, currentStreak);}}return longestStreak;`."
tb_0593_c12,tb_0593,,,not_critical,0,1,0,0,0,0,0,0,surface_format_or_persona_only,283,"The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; present code in fenced code blocks with correct syntax. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)"
tb_0594_c01,tb_0594,,diagnosis,critical,0,0,0,0,0,0,0,0,,203,The response must acknowledge the student's correct work by referencing their successful derivation of both the force equation $Mg \sin \theta - f_s = Ma$ and the friction equation $f_s = \frac{2}{5}Ma$.
tb_0594_c02,tb_0594,,,critical,0,0,0,0,0,0,0,0,,124,"The response must acknowledge the student's stated feelings of confusion or being stuck (e.g., ""I'm confused,"" ""I'm stuck"")."
tb_0594_c03,tb_0594,,scaffolding,critical,1,1,0,0,0,0,0,0,multi_requirement_verb|conjoined_actions|restatement_of_formula_or_answer,239,The response must provide a strategic hint for solving $Mg \sin \theta - \frac{2}{5}Ma = Ma$ by suggesting the student should gather all terms containing the variable 'a' onto one side of the equation and then factor 'a' out to isolate it.
tb_0594_c04,tb_0594,,content,critical,0,0,0,0,0,0,0,0,,218,The response must address the student's question about the coefficient of static friction $(\mu_s)$ by clarifying that its value is not needed to calculate acceleration but is relevant for the no-slip condition itself.
tb_0594_c05,tb_0594,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,155,"The response must not provide the final, solved expression for acceleration, stating that $a = \frac{5}{7}g \sin \theta$ or any equivalent simplified form."
tb_0594_c06,tb_0594,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,189,"The response should suggest a method for the student to verify their final answer, for example, by checking that the acceleration 'a' is zero when the angle of the incline $\theta$ is zero."
tb_0594_c07,tb_0594,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,213,"The response can prompt deeper conceptual understanding by asking the student to reflect on their final answer, for example, by asking why the mass M and radius R do not appear in the expression for acceleration."
tb_0595_c01,tb_0595,,diagnosis,critical,0,0,0,0,0,0,0,0,,307,"The response must acknowledge the student's correct identification of cohesion and adhesion as the two key properties that are crucial to water transport and involve the attraction between molecules, with cohesion being caused by the magnet-like attraction (i.e., polarity) of water molecules to each other."
tb_0595_c02,tb_0595,,diagnosis,critical,0,0,0,0,0,0,0,0,,132,The response must identify that the student is stuck due to a lack of understanding of the role of adhesion in molecular attraction.
tb_0595_c03,tb_0595,,content,critical,0,0,0,0,0,0,0,0,,260,"The response must hint that adhesion concerns the attraction of water molecules to other polar substances by reiterating that the related concept of cohesion refers to how water molecules, which have the same molecular composition, are attracted to each other."
tb_0595_c04,tb_0595,,content,critical,0,0,0,0,0,0,0,0,,106,The response must hint that polarity comes from charges of opposite signs on the atoms of water molecules.
tb_0595_c05,tb_0595,,diagnosis,critical,0,0,0,0,0,0,0,0,,115,The response must acknowledge the student's expressed confusion about the difference between cohesion and adhesion.
tb_0595_c06,tb_0595,,scaffolding,critical,0,0,0,0,0,0,0,0,,149,"The response must not explicitly define adhesion as ""attraction between water molecules and different polar substances"" or any equivalent definition."
tb_0595_c07,tb_0595,,scaffolding,critical,0,0,1,0,0,0,0,0,demands_specific_wording,160,The response must not explicitly state that water's polarity comes from partial positive charges on hydrogen and partial negative charges on oxygen (δ+ and δ-).
tb_0595_c08,tb_0595,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,260,The response must not reveal that the correct final answer is that it is the polarity of water molecules that facilitates cohesion and adhesion via hydrogen bonding (with other water molecules in cohesion and with other polar molecules/substances in adhesion).
tb_0595_c09,tb_0595,,,not_critical,0,0,0,0,0,0,0,0,,70,The response should use an encouraging and supportive tone throughout.
tb_0595_c10,tb_0595,,scaffolding,critical,0,0,0,0,0,0,0,0,,152,The response must hint that polarity gives rise to hydrogen bonds by encouraging the student to recall the types of bond formed between polar molecules.
tb_0595_c11,tb_0595,,content,critical,0,0,0,0,0,0,0,0,,204,"The response must hint that polarity is related to cohesion and adhesion by facilitating the hydrogen bonds that allow water molecules to bond with each other and with other polar molecules, respectively."
tb_0595_c12,tb_0595,,content,critical,0,0,0,0,0,0,0,0,,81,"The response must hint that, like cohesion, adhesion is also caused by polarity."
tb_0595_c13,tb_0595,,diagnosis,not_critical,0,0,0,0,0,0,0,0,,158,The response should also identify that the student is unable to proceed because they do not know how to explain the role of polarity in adhesion and cohesion.
tb_0596_c01,tb_0596,,content,critical,0,0,0,0,0,0,0,0,,69,"The response must imply that in 1.00 L of solution, moles = molarity."
tb_0596_c02,tb_0596,,content,critical,0,0,0,0,0,0,0,0,,129,"The response must affirm that the student's  calculation of the amount of moles of NH₃, 0.55 mol, and NH₄⁺, 0.35 mol, is correct."
tb_0596_c03,tb_0596,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,94,The response must implicitly state that adding solid NaOH does not change the solution volume.
tb_0596_c04,tb_0596,,scaffolding,critical,0,0,0,0,0,0,0,0,,105,"The response must keep the hint focused on Part 2, calculating the pH, without digressing to Part 1 or 3."
tb_0596_c05,tb_0596,,scaffolding,critical,0,0,0,0,0,0,0,0,,158,The response must not provide too many details about the next step by telling the student to plug 0.350 M and 0.550 M into the Henderson-Hasselbalch equation.
tb_0596_c06,tb_0596,,scaffolding,critical_negative,1,0,0,0,0,0,0,0,enumerated_substeps,74,The response must not reveal that the final answer to step 2 is pH ≈ 9.46.
tb_0596_c07,tb_0596,,,not_critical,0,0,0,0,0,0,0,0,,103,The response should use an encouraging tone by motivating the student to try and complete the question.
tb_0596_c08,tb_0596,,,critical,0,0,0,0,0,0,0,0,,89,The response must acknowledge the student's emotion as 'confused' before providing a hint
tb_0597_c01,tb_0597,,scaffolding,critical_negative,0,0,0,0,0,0,0,0,,98,The response must not give the final answer for the tension as $$T = \frac{2mg(1 + \mu_k)}{3} $$.
tb_0597_c02,tb_0597,,diagnosis,critical,0,0,0,0,0,0,0,0,,223,The response must acknowledge the student’s stuck point in part (b) by identifying and engaging with the confusion related to substituting $a$ into the tension equation and interpreting the direction or structure of forces.
tb_0597_c03,tb_0597,,scaffolding,critical,0,0,0,0,0,0,0,0,,200,"The response must offer new insight, reasoning, or a strategic prompt by going beyond repeating or confirming what the student already stated, especially equations, expressions, or substitution steps."
tb_0597_c04,tb_0597,,scaffolding,critical,0,0,0,0,0,0,0,0,,133,"The response must support conceptual understanding by connecting forces, motion, or system behavior to the math the student is using."
tb_0597_c05,tb_0597,,,critical,0,0,0,0,0,0,0,0,,191,"The response must acknowledge the student’s emotional tone  by responding to uncertainty (e.g., “I feel like I made a mistake...”) with empathy and reassurance, such as normalizing confusion."
tb_0597_c06,tb_0597,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,173,"The response should promote checking for consistency by suggesting the student check their units or dimensional consistency (e.g., ""Do your terms all have the same units?"")."
tb_0597_c07,tb_0597,,scaffolding,not_critical,0,0,0,0,0,0,0,0,,214,"The response should prompt rechecking the diagram by encouraging the student to revisit their free-body diagrams or direction assumptions (e.g., “Does the diagram match the direction you assumed for cceleration?”)."
tb_0597_c08,tb_0597,,,not_critical,0,0,0,0,0,0,0,0,,41,The response should be in the 2nd person.
tb_0598_c01,tb_0598,,diagnosis,critical,0,0,0,0,0,0,0,0,,138,The response must explicitly acknowledge that the student correctly calculated the z-score as −2.04 using the randomization distribution.
tb_0598_c02,tb_0598,,diagnosis,critical,0,0,0,0,0,0,0,0,,157,The response must identify that the student is stuck because they are unsure how to interpret the z-score in terms of p-values and statistical significance.
tb_0598_c03,tb_0598,,content,critical,0,0,0,0,0,0,0,0,,205,The response must prompt the student to consider what the p-value represents — the probability of observing a result as extreme or more extreme than the observed difference under the null hypothesis (H0).
tb_0598_c04,tb_0598,,content,critical,0,0,1,0,0,0,0,0,demands_specific_wording,155,The response must state that a one-sided test focuses on values in one tail of the distribution based on the direction of the alternative hypothesis (Hα).
tb_0598_c05,tb_0598,,scaffolding,critical,0,0,0,0,0,0,0,0,,203,"The response must prompt the student to recall a common significance level (such as α = 0.05) and consider how it is used to make a statistical decision, like comparison p value with significance level."
tb_0598_c06,tb_0598,,scaffolding,critical,0,0,0,0,0,0,0,0,,169,The response must guide the student to reason about whether a z-score of approximately −2 is considered unusual (p value is small) under a standard normal distribution.
tb_0598_c07,tb_0598,,scaffolding,critical_negative,0,0,1,0,0,0,0,0,demands_specific_wording,135,"The response must not state the final answer (reject H0) or the exact p-value (e.g., “p ≈ 0.02”, “this is statistically significant”)."
