model,floor,se_target,n_scenarios,n_criteria,stop_reason,sd,se_param,se_total,theta_ref,theta_mwle,reach,weak
tiiuae/Falcon3-3B-Instruct,25,0.18,25,35,precision,0.11423404393370393,0.258,0.2821584958732368,2.1999641221002983,2.238144041456789,True,False
utter-project/EuroLLM-1.7B,25,0.18,28,43,precision,0.17708327050729913,0.1421,0.22704822107552677,-1.7002049889999085,-1.3599914060073361,True,False
utter-project/EuroLLM-1.7B-Instruct,25,0.18,25,44,precision,0.15872910271148466,0.0762,0.1760720535678307,-1.00138143224113,-0.8898969263141898,True,False
01-ai/Yi-1.5-6B,25,0.2,25,40,precision,0.11374999848905745,0.0896,0.14480062899124635,0.19678506140948468,0.08204920068054286,True,False
01-ai/Yi-1.5-6B-Chat,25,0.2,25,50,precision,0.08311034444294509,0.0874,0.12060716957720621,1.4000020772311779,1.0604431326007129,True,False
01-ai/Yi-6B,25,0.2,25,44,precision,0.17361821053763696,0.138,0.22178206201199238,-0.9452756389524437,-1.257575055425479,True,False
01-ai/Yi-6B-200K,25,0.2,25,44,precision,0.17772930632404887,0.1297,0.22002226325176186,-1.0187709304409684,-1.542154078464902,True,False
01-ai/Yi-6B-Chat,25,0.2,25,43,precision,0.12132035810019719,0.1017,0.1583083045502038,0.3980048604872047,0.4710795520827535,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,25,0.2,25,37,plateau,0.3232151270758538,0.2032,0.3817829990592304,-4.202602674527077,-3.702711147078114,False,True
BEE-spoke-data/smol_llama-220M-openhermes,25,0.2,25,40,plateau,0.25067730209650607,0.1603,0.29754865112512774,-3.8666100312702625,-2.8287606278876,False,False
BSC-LT/salamandra-2b,25,0.2,25,43,plateau,0.20617066780994886,0.1409,0.24971814965116226,-1.8238093175283205,-1.7576347822303888,False,False
BSC-LT/salamandra-2b-instruct,25,0.2,25,43,precision,0.1582840599399057,0.0821,0.17830943225488569,-1.2565934044275302,-0.9860087668907039,True,False
BSC-LT/salamandra-7b,25,0.2,25,44,precision,0.16418478942853817,0.1704,0.23662798879188704,-0.7178730054518736,-1.30219295992843,True,False
BSC-LT/salamandra-7b-instruct,25,0.2,25,40,precision,0.11251651346557918,0.1069,0.1552017261580871,0.20276356752274996,0.09625573247743732,True,False
HuggingFaceTB/SmolLM2-360M,25,0.2,25,42,precision,0.1975919024199225,0.2173,0.2937036770316711,-1.677996810911666,-1.4448908270107756,True,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,25,0.2,25,42,precision,0.09799989689014588,0.1653,0.19216677597982235,1.9970250013743478,1.6105634758455432,True,False
OpenBMB/MiniCPM4-0.5B,25,0.2,25,39,precision,0.1742825132418196,0.0556,0.18293647646624503,-0.3327150757252768,-0.44196608882032307,True,False
Qwen/Qwen1.5-1.8B,25,0.2,25,39,precision,0.16953434285442073,0.0733,0.18470187710762517,-0.7868242845499819,-0.5197902429697075,True,False
Qwen/Qwen1.5-1.8B-Chat,25,0.2,25,41,precision,0.13285771424350434,0.0702,0.15026380879642529,-0.5489629043353035,-0.18787718302769668,True,False
Qwen/Qwen2-0.5B,25,0.2,25,48,precision,0.14449993663023314,0.121,0.18847077143722152,-1.468486165842045,-1.313770772332836,True,False
Qwen/Qwen2.5-0.5B-Instruct,25,0.2,25,44,precision,0.15411930492068834,0.0908,0.17887817124857944,-0.5408412326480648,-0.9305754277779257,True,False
ai-forever/mGPT,25,0.2,25,37,plateau,0.43921079852430683,0.2004,0.48276939167718497,-4.00741791060614,-4.905987042552037,False,True
allenai/OLMo-1B-hf,25,0.2,25,44,plateau,0.4405395253681499,0.2166,0.4909079683724789,-4.150151379475481,-3.7139657521977125,False,True
allenai/OLMo-2-0425-1B,25,0.2,25,43,precision,0.1967133422383402,0.1027,0.22190860509357982,-1.2492707921491486,-1.4611831848509231,True,False
allenai/OLMo-2-0425-1B-DPO,25,0.2,25,40,precision,0.13755768994798734,0.097,0.16831850184642988,0.22514974929546167,0.23725457007522205,True,False
allenai/OLMo-2-0425-1B-Instruct,25,0.2,25,41,precision,0.1446471677120633,0.0877,0.16915700732491623,0.3930375262194632,-0.013137644300332393,True,False
arcee-ai/raspberry-3B,25,0.2,25,46,precision,0.09349496503899844,0.072,0.11800554430891602,1.199927822212961,1.2450623125830096,True,False
google/gemma-2-2b,25,0.2,25,39,precision,0.17721896362051165,0.1087,0.2078996177647478,-0.9088481085135922,-1.2982814561948905,True,False
google/gemma-2b,25,0.2,25,41,precision,0.1509267843644855,0.0985,0.18022525971296005,-0.8635749181415346,-0.3769927901386312,True,False
h2oai/h2o-danube-1.8b-chat,25,0.2,25,43,precision,0.185755876275321,0.1154,0.21868334543538603,-1.2848590663580741,-0.7809647638336262,True,False
h2oai/h2o-danube2-1.8b-base,25,0.2,25,47,precision,0.14100219992242885,0.09,0.16727707668107006,-1.2915971851830361,-1.1177182721066719,True,False
h2oai/h2o-danube2-1.8b-chat,25,0.2,25,40,precision,0.16539741010197317,0.123,0.20611963338905953,-0.6060817704002986,-0.5229949255640315,True,False
ibm-granite/granite-3.0-2b-base,25,0.2,25,44,precision,0.08525966777160462,0.1009,0.13209852742753947,0.7678652965857196,1.0968392701670786,True,False
ibm-granite/granite-3.1-2b-base,25,0.2,25,47,precision,0.08953404261026887,0.0698,0.11352702227283794,0.7953531106038908,1.1571280357279303,True,False
ibm-granite/granite-3.1-2b-instruct,25,0.2,25,44,precision,0.08034928041506456,0.1245,0.14817643828631688,1.6000011880278608,1.421466910084769,True,False
ibm-granite/granite-7b-instruct,25,0.2,25,40,precision,0.12066946906239434,0.0653,0.13720499540395803,0.265993916053506,-0.013199157295791703,True,False
ibm/PowerLM-3b,25,0.2,25,40,precision,0.12364227850638833,0.0665,0.14039110739021649,0.20576469420020596,0.5325512300084474,True,False
meta-llama/Llama-3.2-1B,25,0.2,25,43,precision,0.15638051520777807,0.0757,0.17373933215207807,-1.4441995122196885,-1.1893115803963954,True,False
meta-llama/Llama-3.2-1B-Instruct,25,0.2,25,40,precision,0.1263000350627541,0.0639,0.14154472387501033,-0.0005778848317209413,-0.112599889562445,True,False
meta-llama/Llama-3.2-3B-Instruct,25,0.2,25,45,precision,0.10614094217074135,0.0782,0.13183755005647163,1.3766122651320336,1.1163916988858493,True,False
microsoft/phi-1_5,25,0.2,25,38,precision,0.17891319312268636,0.0732,0.1933084857768941,-0.7685518470793657,-0.8675004668654464,True,False
nvidia/AceInstruct-1.5B,25,0.2,25,47,precision,0.08256631703665072,0.0818,0.116225800530677,1.2333949625978662,1.0830277738232053,True,False
openbmb/MiniCPM-1B-sft-bf16,25,0.2,25,42,plateau,0.2870483119649942,0.1619,0.32955779978928224,-2.2676964735636975,-2.1424271515453253,False,False
openbmb/MiniCPM-2B-sft-bf16,25,0.2,25,43,precision,0.17020182300593187,0.0901,0.1925789982177251,-0.6237288600396811,-0.609047017281268,True,False
openlm-research/open_llama_3b,25,0.2,25,36,precision,0.18895606528624137,0.1305,0.2296402504101977,-1.6359628021783263,-1.8549849099658606,True,False
pankajmathur/orca_mini_3b,25,0.2,25,43,precision,0.16300003926934126,0.1209,0.20294290527586026,-1.198738742721586,-1.2293635725337315,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,25,0.2,25,43,precision,0.13091971826655102,0.0868,0.15708027448089432,1.0016997616475993,0.8386120616618671,True,False
stabilityai/stablelm-2-1_6b-chat,25,0.2,25,41,precision,0.12052585503931729,0.1456,0.18901280838334347,0.012220790706554813,-0.020172802576797558,True,False
stabilityai/stablelm-2-zephyr-1_6b,25,0.2,25,39,precision,0.1535756788989067,0.139,0.20713881613367421,-0.3913135101431359,-0.1981310414199566,True,False
stabilityai/stablelm-zephyr-3b,25,0.2,25,39,precision,0.13819402701240488,0.1472,0.20190450490740738,0.21566537807224986,0.9177779465746312,True,False
tiiuae/Falcon3-1B-Instruct,25,0.2,25,45,precision,0.10417263531712226,0.0725,0.12691803634201937,0.8139648836928877,0.8244261820419589,True,False
tiiuae/Falcon3-3B-Base,25,0.2,25,48,precision,0.0815416585101232,0.074,0.11011376876931216,1.399999623842926,1.2090583719167758,True,False
tiiuae/Falcon3-3B-Instruct,25,0.2,25,35,precision,0.11423404393370393,0.258,0.2821584958732368,2.1999641221002983,2.238144041456789,True,False
utter-project/EuroLLM-1.7B,25,0.2,25,38,precision,0.18557997057338887,0.1421,0.23373561020524855,-1.7002049889999085,-1.4095428595864707,True,False
utter-project/EuroLLM-1.7B-Instruct,25,0.2,25,44,precision,0.15872910271148466,0.0762,0.1760720535678307,-1.00138143224113,-0.8898969263141898,True,False
01-ai/Yi-1.5-6B,25,0.22,25,40,precision,0.11374999848905745,0.0896,0.14480062899124635,0.19678506140948468,0.08204920068054286,True,False
01-ai/Yi-1.5-6B-Chat,25,0.22,25,50,precision,0.08311034444294509,0.0874,0.12060716957720621,1.4000020772311779,1.0604431326007129,True,False
01-ai/Yi-6B,25,0.22,25,44,precision,0.17361821053763696,0.138,0.22178206201199238,-0.9452756389524437,-1.257575055425479,True,False
01-ai/Yi-6B-200K,25,0.22,25,44,precision,0.17772930632404887,0.1297,0.22002226325176186,-1.0187709304409684,-1.542154078464902,True,False
01-ai/Yi-6B-Chat,25,0.22,25,43,precision,0.12132035810019719,0.1017,0.1583083045502038,0.3980048604872047,0.4710795520827535,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,25,0.22,25,37,plateau,0.3232151270758538,0.2032,0.3817829990592304,-4.202602674527077,-3.702711147078114,False,True
BEE-spoke-data/smol_llama-220M-openhermes,25,0.22,25,40,plateau,0.25067730209650607,0.1603,0.29754865112512774,-3.8666100312702625,-2.8287606278876,False,False
BSC-LT/salamandra-2b,25,0.22,25,43,precision,0.20617066780994886,0.1409,0.24971814965116226,-1.8238093175283205,-1.7576347822303888,True,False
BSC-LT/salamandra-2b-instruct,25,0.22,25,43,precision,0.1582840599399057,0.0821,0.17830943225488569,-1.2565934044275302,-0.9860087668907039,True,False
BSC-LT/salamandra-7b,25,0.22,25,44,precision,0.16418478942853817,0.1704,0.23662798879188704,-0.7178730054518736,-1.30219295992843,True,False
BSC-LT/salamandra-7b-instruct,25,0.22,25,40,precision,0.11251651346557918,0.1069,0.1552017261580871,0.20276356752274996,0.09625573247743732,True,False
HuggingFaceTB/SmolLM2-360M,25,0.22,25,42,precision,0.1975919024199225,0.2173,0.2937036770316711,-1.677996810911666,-1.4448908270107756,True,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,25,0.22,25,42,precision,0.09799989689014588,0.1653,0.19216677597982235,1.9970250013743478,1.6105634758455432,True,False
OpenBMB/MiniCPM4-0.5B,25,0.22,25,39,precision,0.1742825132418196,0.0556,0.18293647646624503,-0.3327150757252768,-0.44196608882032307,True,False
Qwen/Qwen1.5-1.8B,25,0.22,25,39,precision,0.16953434285442073,0.0733,0.18470187710762517,-0.7868242845499819,-0.5197902429697075,True,False
Qwen/Qwen1.5-1.8B-Chat,25,0.22,25,41,precision,0.13285771424350434,0.0702,0.15026380879642529,-0.5489629043353035,-0.18787718302769668,True,False
Qwen/Qwen2-0.5B,25,0.22,25,48,precision,0.14449993663023314,0.121,0.18847077143722152,-1.468486165842045,-1.313770772332836,True,False
Qwen/Qwen2.5-0.5B-Instruct,25,0.22,25,44,precision,0.15411930492068834,0.0908,0.17887817124857944,-0.5408412326480648,-0.9305754277779257,True,False
ai-forever/mGPT,25,0.22,25,37,plateau,0.43921079852430683,0.2004,0.48276939167718497,-4.00741791060614,-4.905987042552037,False,True
allenai/OLMo-1B-hf,25,0.22,25,44,plateau,0.4405395253681499,0.2166,0.4909079683724789,-4.150151379475481,-3.7139657521977125,False,True
allenai/OLMo-2-0425-1B,25,0.22,25,43,precision,0.1967133422383402,0.1027,0.22190860509357982,-1.2492707921491486,-1.4611831848509231,True,False
allenai/OLMo-2-0425-1B-DPO,25,0.22,25,40,precision,0.13755768994798734,0.097,0.16831850184642988,0.22514974929546167,0.23725457007522205,True,False
allenai/OLMo-2-0425-1B-Instruct,25,0.22,25,41,precision,0.1446471677120633,0.0877,0.16915700732491623,0.3930375262194632,-0.013137644300332393,True,False
arcee-ai/raspberry-3B,25,0.22,25,46,precision,0.09349496503899844,0.072,0.11800554430891602,1.199927822212961,1.2450623125830096,True,False
google/gemma-2-2b,25,0.22,25,39,precision,0.17721896362051165,0.1087,0.2078996177647478,-0.9088481085135922,-1.2982814561948905,True,False
google/gemma-2b,25,0.22,25,41,precision,0.1509267843644855,0.0985,0.18022525971296005,-0.8635749181415346,-0.3769927901386312,True,False
h2oai/h2o-danube-1.8b-chat,25,0.22,25,43,precision,0.185755876275321,0.1154,0.21868334543538603,-1.2848590663580741,-0.7809647638336262,True,False
h2oai/h2o-danube2-1.8b-base,25,0.22,25,47,precision,0.14100219992242885,0.09,0.16727707668107006,-1.2915971851830361,-1.1177182721066719,True,False
h2oai/h2o-danube2-1.8b-chat,25,0.22,25,40,precision,0.16539741010197317,0.123,0.20611963338905953,-0.6060817704002986,-0.5229949255640315,True,False
ibm-granite/granite-3.0-2b-base,25,0.22,25,44,precision,0.08525966777160462,0.1009,0.13209852742753947,0.7678652965857196,1.0968392701670786,True,False
ibm-granite/granite-3.1-2b-base,25,0.22,25,47,precision,0.08953404261026887,0.0698,0.11352702227283794,0.7953531106038908,1.1571280357279303,True,False
ibm-granite/granite-3.1-2b-instruct,25,0.22,25,44,precision,0.08034928041506456,0.1245,0.14817643828631688,1.6000011880278608,1.421466910084769,True,False
ibm-granite/granite-7b-instruct,25,0.22,25,40,precision,0.12066946906239434,0.0653,0.13720499540395803,0.265993916053506,-0.013199157295791703,True,False
ibm/PowerLM-3b,25,0.22,25,40,precision,0.12364227850638833,0.0665,0.14039110739021649,0.20576469420020596,0.5325512300084474,True,False
meta-llama/Llama-3.2-1B,25,0.22,25,43,precision,0.15638051520777807,0.0757,0.17373933215207807,-1.4441995122196885,-1.1893115803963954,True,False
meta-llama/Llama-3.2-1B-Instruct,25,0.22,25,40,precision,0.1263000350627541,0.0639,0.14154472387501033,-0.0005778848317209413,-0.112599889562445,True,False
meta-llama/Llama-3.2-3B-Instruct,25,0.22,25,45,precision,0.10614094217074135,0.0782,0.13183755005647163,1.3766122651320336,1.1163916988858493,True,False
microsoft/phi-1_5,25,0.22,25,38,precision,0.17891319312268636,0.0732,0.1933084857768941,-0.7685518470793657,-0.8675004668654464,True,False
nvidia/AceInstruct-1.5B,25,0.22,25,47,precision,0.08256631703665072,0.0818,0.116225800530677,1.2333949625978662,1.0830277738232053,True,False
openbmb/MiniCPM-1B-sft-bf16,25,0.22,25,42,plateau,0.2870483119649942,0.1619,0.32955779978928224,-2.2676964735636975,-2.1424271515453253,False,False
openbmb/MiniCPM-2B-sft-bf16,25,0.22,25,43,precision,0.17020182300593187,0.0901,0.1925789982177251,-0.6237288600396811,-0.609047017281268,True,False
openlm-research/open_llama_3b,25,0.22,25,36,precision,0.18895606528624137,0.1305,0.2296402504101977,-1.6359628021783263,-1.8549849099658606,True,False
pankajmathur/orca_mini_3b,25,0.22,25,43,precision,0.16300003926934126,0.1209,0.20294290527586026,-1.198738742721586,-1.2293635725337315,True,False
pankajmathur/orca_mini_v9_5_3B-Instruct,25,0.22,25,43,precision,0.13091971826655102,0.0868,0.15708027448089432,1.0016997616475993,0.8386120616618671,True,False
stabilityai/stablelm-2-1_6b-chat,25,0.22,25,41,precision,0.12052585503931729,0.1456,0.18901280838334347,0.012220790706554813,-0.020172802576797558,True,False
stabilityai/stablelm-2-zephyr-1_6b,25,0.22,25,39,precision,0.1535756788989067,0.139,0.20713881613367421,-0.3913135101431359,-0.1981310414199566,True,False
stabilityai/stablelm-zephyr-3b,25,0.22,25,39,precision,0.13819402701240488,0.1472,0.20190450490740738,0.21566537807224986,0.9177779465746312,True,False
tiiuae/Falcon3-1B-Instruct,25,0.22,25,45,precision,0.10417263531712226,0.0725,0.12691803634201937,0.8139648836928877,0.8244261820419589,True,False
tiiuae/Falcon3-3B-Base,25,0.22,25,48,precision,0.0815416585101232,0.074,0.11011376876931216,1.399999623842926,1.2090583719167758,True,False
tiiuae/Falcon3-3B-Instruct,25,0.22,25,35,precision,0.11423404393370393,0.258,0.2821584958732368,2.1999641221002983,2.238144041456789,True,False
utter-project/EuroLLM-1.7B,25,0.22,25,38,precision,0.18557997057338887,0.1421,0.23373561020524855,-1.7002049889999085,-1.4095428595864707,True,False
utter-project/EuroLLM-1.7B-Instruct,25,0.22,25,44,precision,0.15872910271148466,0.0762,0.1760720535678307,-1.00138143224113,-0.8898969263141898,True,False
01-ai/Yi-1.5-6B,25,0.25,25,40,precision,0.11374999848905745,0.0896,0.14480062899124635,0.19678506140948468,0.08204920068054286,True,False
01-ai/Yi-1.5-6B-Chat,25,0.25,25,50,precision,0.08311034444294509,0.0874,0.12060716957720621,1.4000020772311779,1.0604431326007129,True,False
01-ai/Yi-6B,25,0.25,25,44,precision,0.17361821053763696,0.138,0.22178206201199238,-0.9452756389524437,-1.257575055425479,True,False
01-ai/Yi-6B-200K,25,0.25,25,44,precision,0.17772930632404887,0.1297,0.22002226325176186,-1.0187709304409684,-1.542154078464902,True,False
01-ai/Yi-6B-Chat,25,0.25,25,43,precision,0.12132035810019719,0.1017,0.1583083045502038,0.3980048604872047,0.4710795520827535,True,False
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,25,0.25,25,37,plateau,0.3232151270758538,0.2032,0.3817829990592304,-4.202602674527077,-3.702711147078114,False,True
BEE-spoke-data/smol_llama-220M-openhermes,25,0.25,25,40,plateau,0.25067730209650607,0.1603,0.29754865112512774,-3.8666100312702625,-2.8287606278876,False,False
BSC-LT/salamandra-2b,25,0.25,25,43,precision,0.20617066780994886,0.1409,0.24971814965116226,-1.8238093175283205,-1.7576347822303888,True,False
BSC-LT/salamandra-2b-instruct,25,0.25,25,43,precision,0.1582840599399057,0.0821,0.17830943225488569,-1.2565934044275302,-0.9860087668907039,True,False
BSC-LT/salamandra-7b,25,0.25,25,44,precision,0.16418478942853817,0.1704,0.23662798879188704,-0.7178730054518736,-1.30219295992843,True,False
BSC-LT/salamandra-7b-instruct,25,0.25,25,40,precision,0.11251651346557918,0.1069,0.1552017261580871,0.20276356752274996,0.09625573247743732,True,False
HuggingFaceTB/SmolLM2-360M,25,0.25,25,42,precision,0.1975919024199225,0.2173,0.2937036770316711,-1.677996810911666,-1.4448908270107756,True,False
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,25,0.25,25,42,precision,0.09799989689014588,0.1653,0.19216677597982235,1.9970250013743478,1.6105634758455432,True,False
OpenBMB/MiniCPM4-0.5B,25,0.25,25,39,precision,0.1742825132418196,0.0556,0.18293647646624503,-0.3327150757252768,-0.44196608882032307,True,False
Qwen/Qwen1.5-1.8B,25,0.25,25,39,precision,0.16953434285442073,0.0733,0.18470187710762517,-0.7868242845499819,-0.5197902429697075,True,False
Qwen/Qwen1.5-1.8B-Chat,25,0.25,25,41,precision,0.13285771424350434,0.0702,0.15026380879642529,-0.5489629043353035,-0.18787718302769668,True,False
Qwen/Qwen2-0.5B,25,0.25,25,48,precision,0.14449993663023314,0.121,0.18847077143722152,-1.468486165842045,-1.313770772332836,True,False
Qwen/Qwen2.5-0.5B-Instruct,25,0.25,25,44,precision,0.15411930492068834,0.0908,0.17887817124857944,-0.5408412326480648,-0.9305754277779257,True,False
ai-forever/mGPT,25,0.25,25,37,plateau,0.43921079852430683,0.2004,0.48276939167718497,-4.00741791060614,-4.905987042552037,False,True
allenai/OLMo-1B-hf,25,0.25,25,44,plateau,0.4405395253681499,0.2166,0.4909079683724789,-4.150151379475481,-3.7139657521977125,False,True
allenai/OLMo-2-0425-1B,25,0.25,25,43,precision,0.1967133422383402,0.1027,0.22190860509357982,-1.2492707921491486,-1.4611831848509231,True,False
allenai/OLMo-2-0425-1B-DPO,25,0.25,25,40,precision,0.13755768994798734,0.097,0.16831850184642988,0.22514974929546167,0.23725457007522205,True,False
